date,open,high,low,close,volume,adj_close,source
2018-01-23,593.0,594.52,588.4,589.68,633769,589.68,alpha_vantage
2018-01-22,592.46,593.44,581.99,593.26,840096,593.26,alpha_vantage
2018-01-19,582.62,590.56,581.03,590.26,591255,590.26,alpha_vantage
2018-01-18,577.27,584.21,575.02,579.22,819645,579.22,alpha_vantage
2018-01-17,567.21,578.63,565.29,576.51,981998,576.51,alpha_vantage
2018-01-16,562.62,571.82,561.06,563.0,1361895,563.0,alpha_vantage
2018-01-12,552.7,556.37,546.71,555.53,937774,555.53,alpha_vantage
2018-01-11,534.15,538.96,530.61,537.92,765212,537.92,alpha_vantage
2018-01-10,534.47,535.88,529.78,531.57,474213,531.57,alpha_vantage
2018-01-09,529.0,540.0,528.57,533.94,542263,533.94,alpha_vantage
2018-01-08,523.94,529.72,523.52,529.49,538855,529.49,alpha_vantage
2018-01-05,523.86,525.94,520.89,525.57,459907,525.57,alpha_vantage
2018-01-04,516.5,521.31,515.01,521.13,386161,521.13,alpha_vantage
2018-01-03,508.66,514.74,508.16,514.34,445579,514.34,alpha_vantage
2018-01-02,518.78,518.78,506.48,508.97,526403,508.97,alpha_vantage
2017-12-29,520.0,520.03,513.71,513.71,304459,513.71,alpha_vantage
2017-12-28,515.0,518.3,514.71,517.98,209314,517.98,alpha_vantage
2017-12-27,514.37,515.62,512.26,514.32,209856,514.32,alpha_vantage
2017-12-26,513.33,513.99,510.01,513.72,176613,513.72,alpha_vantage
2017-12-22,514.67,514.67,508.64,512.12,253452,512.12,alpha_vantage
2017-12-21,516.55,518.68,512.88,513.59,369943,513.59,alpha_vantage
2017-12-20,520.42,520.42,512.54,514.55,265697,514.55,alpha_vantage
2017-12-19,520.74,520.74,515.06,515.82,407232,515.82,alpha_vantage
2017-12-18,517.0,519.46,515.07,518.86,385943,518.86,alpha_vantage
2017-12-15,506.5,515.71,506.37,511.87,854007,511.87,alpha_vantage
2017-12-14,514.56,514.75,506.49,506.75,333031,506.75,alpha_vantage
2017-12-13,517.02,518.88,511.4,512.55,477214,512.55,alpha_vantage
2017-12-12,513.94,518.55,511.67,517.73,430156,517.73,alpha_vantage
2017-12-11,515.13,515.71,510.79,512.13,396462,512.13,alpha_vantage
2017-12-08,514.2,517.3,511.61,515.49,469340,515.49,alpha_vantage
2017-12-07,511.41,516.47,511.27,512.41,416740,512.41,alpha_vantage
2017-12-06,507.0,516.5199,506.2,511.82,386885,511.82,alpha_vantage
2017-12-05,513.62,515.483,510.9,512.12,501435,512.12,alpha_vantage
2017-12-04,509.11,515.6,508.095,513.5,715304,513.5,alpha_vantage
2017-12-01,499.67,504.4,490.73,502.08,524536,502.08,alpha_vantage
2017-11-30,503.94,509.0,499.56,501.19,1051428,501.19,alpha_vantage
2017-11-29,495.83,505.33,494.1,500.82,684181,500.82,alpha_vantage
2017-11-28,482.85,493.56,480.695,493.06,445426,493.06,alpha_vantage
2017-11-27,480.7,484.17,480.22,481.96,338953,481.96,alpha_vantage
2017-11-24,481.13,482.92,479.34,479.74,134441,479.74,alpha_vantage
2017-11-22,481.2,483.98,478.315,478.94,265357,478.94,alpha_vantage
2017-11-21,477.71,482.7392,477.02,481.36,439738,481.36,alpha_vantage
2017-11-20,474.99,476.37,472.8501,474.77,392091,474.77,alpha_vantage
2017-11-17,471.75,479.25,471.66,473.99,504530,473.99,alpha_vantage
2017-11-16,473.21,474.35,470.56,474.02,246990,474.02,alpha_vantage
2017-11-15,467.86,472.275,463.75,470.5,466948,470.5,alpha_vantage
2017-11-14,463.22,470.61,462.6,470.45,363250,470.45,alpha_vantage
2017-11-13,462.38,465.43,461.0679,465.11,497456,465.11,alpha_vantage
2017-11-10,466.15,468.88,463.57,465.83,303950,465.83,alpha_vantage
2017-11-09,469.36,471.99,462.51,466.6,454746,466.6,alpha_vantage
2017-11-08,472.14,473.93,470.96,472.2,360202,472.2,alpha_vantage
2017-11-07,475.21,479.53,472.23,473.37,234682,473.37,alpha_vantage
2017-11-06,478.75,479.79,475.05,475.61,236463,475.61,alpha_vantage
2017-11-03,473.23,480.17,472.1,479.11,427558,479.11,alpha_vantage
2017-11-02,469.43,476.91,469.325,474.92,524286,474.92,alpha_vantage
2017-11-01,473.21,473.85,468.8,469.29,449328,469.29,alpha_vantage
2017-10-31,471.72,473.175,470.24,470.83,411204,470.83,alpha_vantage
2017-10-30,475.33,475.66,471.5986,472.29,320914,472.29,alpha_vantage
2017-10-27,473.69,477.859,470.66,475.13,432629,475.13,alpha_vantage
2017-10-26,472.18,475.3,470.67,473.48,493019,473.48,alpha_vantage
2017-10-25,473.72,474.81,465.15,469.11,584223,469.11,alpha_vantage
2017-10-24,477.65,478.28,472.04,473.72,507146,473.72,alpha_vantage
2017-10-23,476.99,479.47,473.73,474.39,436622,474.39,alpha_vantage
2017-10-20,489.79,489.79,475.19,476.62,531265,476.62,alpha_vantage
2017-10-19,474.0,477.64,472.24,476.79,464114,476.79,alpha_vantage
2017-10-18,477.43,477.88,474.3501,477.5,414824,477.5,alpha_vantage
2017-10-17,477.22,478.459,472.795,475.55,417713,475.55,alpha_vantage
2017-10-16,476.63,478.7472,474.731,477.96,425372,477.96,alpha_vantage
2017-10-13,480.51,483.56,475.07,475.49,639705,475.49,alpha_vantage
2017-10-12,476.0,485.23,473.99,480.59,1239510,480.59,alpha_vantage
2017-10-11,474.0,474.365,460.16,473.93,1029618,473.93,alpha_vantage
2017-10-10,463.25,465.49,461.63,465.49,687295,465.49,alpha_vantage
2017-10-09,464.91,465.81,461.66,462.45,339347,462.45,alpha_vantage
2017-10-06,464.43,465.87,459.39,463.22,458394,463.22,alpha_vantage
2017-10-05,458.56,465.61,456.955,464.43,642200,464.43,alpha_vantage
2017-10-04,450.85,457.94,448.985,457.91,839676,457.91,alpha_vantage
2017-10-03,449.42,450.9,446.87,450.79,540496,450.79,alpha_vantage
2017-10-02,447.73,450.49,447.01,449.95,416271,449.95,alpha_vantage
2017-09-29,445.0,448.53,443.56,447.09,455232,447.09,alpha_vantage
2017-09-28,442.0,446.65,439.52,446.11,470802,446.11,alpha_vantage
2017-09-27,438.27,438.68,433.87,438.4,406625,438.4,alpha_vantage
2017-09-26,438.66,438.66,433.8,434.4,305901,434.4,alpha_vantage
2017-09-25,435.49,437.8,433.18,437.63,285424,437.63,alpha_vantage
2017-09-22,433.03,437.14,431.9108,435.49,275278,435.49,alpha_vantage
2017-09-21,434.73,435.87,431.4001,433.63,293305,433.63,alpha_vantage
2017-09-20,434.37,435.2,431.36,434.07,393493,434.07,alpha_vantage
2017-09-19,430.69,433.71,428.95,432.39,361028,432.39,alpha_vantage
2017-09-18,429.39,431.71,428.55,429.44,455420,429.44,alpha_vantage
2017-09-15,426.74,429.39,423.13,428.72,837556,428.72,alpha_vantage
2017-09-14,425.79,426.9999,424.43,425.69,465320,425.69,alpha_vantage
2017-09-13,428.37,428.4,424.08,425.52,400997,425.52,alpha_vantage
2017-09-12,426.14,428.7,424.69,428.57,331255,428.57,alpha_vantage
2017-09-11,417.49,426.04,417.49,424.04,436182,424.04,alpha_vantage
2017-09-08,413.17,417.77,412.64,415.95,315444,415.95,alpha_vantage
2017-09-07,413.75,414.3999,409.41,414.25,479789,414.25,alpha_vantage
2017-09-06,415.38,417.7,411.89,412.19,426282,412.19,alpha_vantage
2017-09-05,419.47,421.49,413.035,413.65,615465,413.65,alpha_vantage
2017-09-01,422.35,424.28,420.6285,421.78,441890,421.78,alpha_vantage
2017-08-31,415.71,420.28,415.54,419.01,501627,419.01,alpha_vantage
2017-08-30,414.76,417.94,413.92,416.2,404771,416.2,alpha_vantage
2017-08-29,410.5,415.501,408.62,414.13,502186,414.13,alpha_vantage
2017-08-28,417.33,418.7649,413.71,414.34,495754,414.34,alpha_vantage
2017-08-25,417.43,419.795,416.22,416.37,464914,416.37,alpha_vantage
2017-08-24,419.37,419.96,415.7401,415.94,301879,415.94,alpha_vantage
2017-08-23,418.41,420.25,416.41,418.07,385911,418.07,alpha_vantage
2017-08-22,416.57,422.28,416.57,421.37,355936,421.37,alpha_vantage
2017-08-21,416.36,416.36,411.8,415.37,497357,415.37,alpha_vantage
2017-08-18,417.21,419.76,414.3803,416.55,1008693,416.55,alpha_vantage
2017-08-17,426.91,428.33,419.7,419.94,428310,419.94,alpha_vantage
2017-08-16,431.74,431.7699,426.52,427.07,323526,427.07,alpha_vantage
2017-08-15,429.88,431.12,426.94,428.25,365399,428.25,alpha_vantage
2017-08-14,427.79,429.75,426.25,428.06,453277,428.06,alpha_vantage
2017-08-11,422.15,428.23,422.14,424.16,806111,424.16,alpha_vantage
2017-08-10,428.87,430.05,422.38,422.69,486649,422.69,alpha_vantage
2017-08-09,426.31,431.57,425.26,431.34,350556,431.34,alpha_vantage
2017-08-08,427.8,431.92,427.01,428.82,396236,428.82,alpha_vantage
2017-08-07,427.04,428.76,426.02,427.87,278086,427.87,alpha_vantage
2017-08-04,428.61,429.1456,425.99,426.51,411522,426.51,alpha_vantage
2017-08-03,424.35,427.0925,424.0,426.01,440114,426.01,alpha_vantage
2017-08-02,428.56,429.94,424.3494,425.55,394827,425.55,alpha_vantage
2017-08-01,429.67,431.79,427.3201,429.98,438810,429.98,alpha_vantage
2017-07-31,426.48,427.9898,424.65,426.53,578043,426.53,alpha_vantage
2017-07-28,425.0,426.09,421.9,424.0,444396,424.0,alpha_vantage
2017-07-27,434.44,435.35,421.96,425.51,535177,425.51,alpha_vantage
2017-07-26,432.44,435.53,431.26,432.71,737235,432.71,alpha_vantage
2017-07-25,432.0,434.0,430.14,431.35,523564,431.35,alpha_vantage
2017-07-24,427.62,429.0808,427.35,428.32,371295,428.32,alpha_vantage
2017-07-21,426.0,429.55,425.45,428.65,432253,428.65,alpha_vantage
2017-07-20,426.56,427.6,425.02,427.28,384919,427.28,alpha_vantage
2017-07-19,429.04,429.58,424.76,426.46,517246,426.46,alpha_vantage
2017-07-18,421.92,427.15,420.2,426.88,846237,426.88,alpha_vantage
2017-07-17,428.0,431.765,422.88,424.63,1244781,424.63,alpha_vantage
2017-07-14,436.43,442.835,435.27,438.34,763870,438.34,alpha_vantage
2017-07-13,436.66,438.57,435.14,437.88,474390,437.88,alpha_vantage
2017-07-12,433.5,436.52,432.14,435.29,466003,435.29,alpha_vantage
2017-07-11,436.74,437.01,429.67,431.91,507168,431.91,alpha_vantage
2017-07-10,431.71,438.85,431.23,436.24,517046,436.24,alpha_vantage
2017-07-07,427.55,433.04,425.95,432.38,373366,432.38,alpha_vantage
2017-07-06,426.99,428.57,424.94,425.19,335445,425.19,alpha_vantage
2017-07-05,428.82,429.92,426.26,428.77,444194,428.77,alpha_vantage
2017-07-03,425.92,430.91,425.04,428.82,379890,428.82,alpha_vantage
2017-06-30,425.8,426.87,422.28,422.41,495901,422.41,alpha_vantage
2017-06-29,429.9,430.84,421.0499,423.24,679256,423.24,alpha_vantage
2017-06-28,426.32,427.1897,422.6203,426.85,386679,426.85,alpha_vantage
2017-06-27,425.87,426.5,421.82,422.13,416725,422.13,alpha_vantage
2017-06-26,423.59,426.22,422.255,424.69,352400,424.69,alpha_vantage
2017-06-23,424.35,426.13,420.26,421.62,795564,421.62,alpha_vantage
2017-06-22,420.29,424.74,419.4512,423.17,358011,423.17,alpha_vantage
2017-06-21,425.78,426.03,420.34,420.74,580528,420.74,alpha_vantage
2017-06-20,426.5,427.66,424.54,424.69,485183,424.69,alpha_vantage
2017-06-19,423.24,428.47,421.96,428.38,558597,428.38,alpha_vantage
2017-06-16,423.22,423.47,419.69,420.51,1177234,420.51,alpha_vantage
2017-06-15,418.8,422.62,417.46,422.37,475439,422.37,alpha_vantage
2017-06-14,417.87,421.61,416.77,421.49,519275,421.49,alpha_vantage
2017-06-13,419.31,421.25,416.86,419.31,373786,419.31,alpha_vantage
2017-06-12,417.75,420.0,415.75,418.31,783697,418.31,alpha_vantage
2017-06-09,416.57,419.04,415.36,418.5,679224,418.5,alpha_vantage
2017-06-08,413.9,417.63,413.61,415.23,681100,415.23,alpha_vantage
2017-06-07,415.47,415.848,413.27,413.8,584330,413.8,alpha_vantage
2017-06-06,411.31,416.56,411.0501,413.83,667234,413.83,alpha_vantage
2017-06-05,414.73,417.71,413.91,414.22,424689,414.22,alpha_vantage
2017-06-02,411.8,416.535,410.23,414.71,878708,414.71,alpha_vantage
2017-06-01,408.28,414.09,407.79,413.38,1320240,413.38,alpha_vantage
2017-05-31,408.0,409.58,406.0922,409.24,910799,409.24,alpha_vantage
2017-05-30,404.84,408.55,404.74,406.82,744492,406.82,alpha_vantage
2017-05-26,404.24,407.75,403.12,407.02,737318,407.02,alpha_vantage
2017-05-25,399.58,407.93,397.68,406.36,967824,406.36,alpha_vantage
2017-05-24,396.96,396.96,393.0,396.31,492984,396.31,alpha_vantage
2017-05-23,396.34,398.305,395.175,395.97,726220,395.97,alpha_vantage
2017-05-22,395.69,399.0,394.58,396.28,657701,396.28,alpha_vantage
2017-05-19,389.52,394.97,388.55,393.32,681936,393.32,alpha_vantage
2017-05-18,382.63,392.83,381.835,388.48,1004703,388.48,alpha_vantage
2017-05-17,386.51,389.21,381.645,383.67,858495,383.67,alpha_vantage
2017-05-16,389.76,392.28,387.71,391.3,592822,391.3,alpha_vantage
2017-05-15,386.6,391.4499,385.36,389.36,556049,389.36,alpha_vantage
2017-05-12,381.74,385.2,381.19,385.12,452957,385.12,alpha_vantage
2017-05-11,380.4,383.35,378.56,382.87,452767,382.87,alpha_vantage
2017-05-10,380.58,382.47,377.85,382.27,403933,382.27,alpha_vantage
2017-05-09,382.32,383.86,379.645,380.5,472743,380.5,alpha_vantage
2017-05-08,384.64,384.9599,380.77,382.38,336936,382.38,alpha_vantage
2017-05-05,382.77,383.81,381.395,383.76,534604,383.76,alpha_vantage
2017-05-04,386.4,386.4,381.3,383.31,460196,383.31,alpha_vantage
2017-05-03,384.07,385.55,383.005,384.29,374350,384.29,alpha_vantage
2017-05-02,383.57,384.89,382.31,384.5,378301,384.5,alpha_vantage
2017-05-01,387.2,387.2,383.0,383.0,583255,383.0,alpha_vantage
2017-04-28,390.0,391.36,384.29,384.57,580456,384.57,alpha_vantage
2017-04-27,390.16,391.04,385.51,390.71,371373,390.71,alpha_vantage
2017-04-26,388.45,391.9,387.1,388.87,462705,388.87,alpha_vantage
2017-04-25,388.84,388.84,385.36,388.19,495137,388.19,alpha_vantage
2017-04-24,385.93,389.11,384.12,386.65,595812,386.65,alpha_vantage
2017-04-21,379.69,381.38,376.8,378.06,493845,378.06,alpha_vantage
2017-04-20,378.35,382.84,375.67,381.59,725783,381.59,alpha_vantage
2017-04-19,385.13,385.85,375.515,377.1,687819,377.1,alpha_vantage
2017-04-18,381.59,384.23,379.7211,383.61,498530,383.61,alpha_vantage
2017-04-17,381.18,384.1,379.8,383.8,426694,383.8,alpha_vantage
2017-04-13,378.86,384.54,378.01,379.0,366678,379.0,alpha_vantage
2017-04-12,382.93,384.755,380.38,381.44,377921,381.44,alpha_vantage
2017-04-11,383.68,384.52,379.55,384.05,441954,384.05,alpha_vantage
2017-04-10,386.08,389.03,384.14,385.89,390267,385.89,alpha_vantage
2017-04-07,381.72,389.3,381.72,386.02,550688,386.02,alpha_vantage
2017-04-06,381.25,385.44,380.24,384.1,330738,384.1,alpha_vantage
2017-04-05,383.48,386.79,380.195,380.91,467344,380.91,alpha_vantage
2017-04-04,381.23,381.88,379.07,380.8,407515,380.8,alpha_vantage
2017-04-03,383.83,385.2,378.16,382.09,502221,382.09,alpha_vantage
2017-03-31,382.58,386.24,381.57,383.51,435102,383.51,alpha_vantage
2017-03-30,378.1,384.13,378.1,383.04,483874,383.04,alpha_vantage
2017-03-29,378.52,380.92,377.585,379.41,461607,379.41,alpha_vantage
2017-03-28,373.78,381.88,373.61,380.63,592706,380.63,alpha_vantage
2017-03-27,369.26,375.05,368.0,375.0,614093,375.0,alpha_vantage
2017-03-24,376.77,377.957,372.23,374.41,318372,374.41,alpha_vantage
2017-03-23,374.5,379.3225,374.5,375.4,418130,375.4,alpha_vantage
2017-03-22,373.58,376.21,372.0,375.47,343821,375.47,alpha_vantage
2017-03-21,383.0,383.12,374.09,375.16,610452,375.16,alpha_vantage
2017-03-20,382.12,382.44,378.87,380.45,436096,380.45,alpha_vantage
2017-03-17,391.23,391.23,382.62,382.85,672191,382.85,alpha_vantage
2017-03-16,389.11,392.12,387.25,390.0,535613,390.0,alpha_vantage
2017-03-15,385.4,388.972,384.1,388.22,433502,388.22,alpha_vantage
2017-03-14,383.19,386.09,381.34,383.29,353423,383.29,alpha_vantage
2017-03-13,385.62,386.13,383.1102,384.89,404290,384.89,alpha_vantage
2017-03-10,387.33,387.99,383.89,384.58,483357,384.58,alpha_vantage
2017-03-09,385.32,386.96,381.93,384.27,393669,384.27,alpha_vantage
2017-03-08,387.98,389.03,384.37,384.55,416108,384.55,alpha_vantage
2017-03-07,387.06,387.65,384.2,385.35,360683,385.35,alpha_vantage
2017-03-06,387.72,388.94,385.76,387.66,366371,387.66,alpha_vantage
2017-03-03,392.03,392.93,389.42,390.17,340929,390.17,alpha_vantage
2017-03-02,395.15,395.3814,391.42,391.65,475213,391.65,alpha_vantage
2017-03-01,394.25,399.17,392.79,397.81,791512,397.81,alpha_vantage
2017-02-28,389.04,391.08,386.92,387.46,781830,387.46,alpha_vantage
2017-02-27,389.55,391.3728,388.22,391.0,368616,391.0,alpha_vantage
2017-02-24,388.03,389.16,385.725,389.16,483465,389.16,alpha_vantage
2017-02-23,391.47,391.765,388.0,390.61,387262,390.61,alpha_vantage
2017-02-22,389.04,390.95,387.79,390.71,422219,390.71,alpha_vantage
2017-02-21,390.94,392.83,388.981,390.1,434219,390.1,alpha_vantage
2017-02-17,389.76,390.6899,388.01,388.76,607444,388.76,alpha_vantage
2017-02-16,392.63,393.695,389.93,391.97,503653,391.97,alpha_vantage
2017-02-15,385.29,393.72,385.29,393.04,640034,393.04,alpha_vantage
2017-02-14,385.8,386.51,383.26,384.98,772293,384.98,alpha_vantage
2017-02-13,384.74,387.28,383.3448,385.83,453260,385.83,alpha_vantage
2017-02-10,380.19,383.94,379.85,382.89,578687,382.89,alpha_vantage
2017-02-09,376.48,379.91,375.685,378.57,493692,378.57,alpha_vantage
2017-02-08,375.08,376.255,373.8,374.56,433765,374.56,alpha_vantage
2017-02-07,377.63,379.0,376.52,376.89,547663,376.89,alpha_vantage
2017-02-06,374.55,378.83,374.55,377.42,546494,377.42,alpha_vantage
2017-02-03,372.0,378.64,371.57,378.0,953646,378.0,alpha_vantage
2017-02-02,366.45,372.45,365.8323,371.64,832437,371.64,alpha_vantage
2017-02-01,375.21,378.11,370.87,373.0,619442,373.0,alpha_vantage
2017-01-31,374.69,375.27,372.2,373.98,714491,373.98,alpha_vantage
2017-01-30,374.81,375.53,370.7,375.18,591815,375.18,alpha_vantage
2017-01-27,380.45,381.37,372.9,375.06,686848,375.06,alpha_vantage
2017-01-26,382.55,388.28,378.41,379.42,837096,379.42,alpha_vantage
2017-01-25,384.98,388.82,383.89,388.33,596960,388.33,alpha_vantage
2017-01-24,380.1,383.39,378.54,381.38,615129,381.38,alpha_vantage
2017-01-23,381.34,381.34,376.03,378.06,503297,378.06,alpha_vantage
2017-01-20,379.28,381.63,378.83,381.4,660866,381.4,alpha_vantage
2017-01-19,377.67,379.7,376.1,377.35,456077,377.35,alpha_vantage
2017-01-18,376.16,378.04,373.39,378.0,508507,378.0,alpha_vantage
2017-01-17,377.1,377.1,373.34,374.8,647529,374.8,alpha_vantage
2017-01-13,378.69,386.947,375.95,379.35,620408,379.35,alpha_vantage
2017-01-12,379.62,379.87,372.21,378.29,776816,378.29,alpha_vantage
2017-01-11,379.67,382.47,377.1,380.95,948840,380.95,alpha_vantage
2017-01-10,381.78,382.28,378.55,380.31,452775,380.31,alpha_vantage
2017-01-09,384.35,385.43,380.01,380.42,505259,380.42,alpha_vantage
2017-01-06,383.57,385.47,381.43,384.3,453419,384.3,alpha_vantage
2017-01-05,384.98,386.7,380.08,382.54,468371,382.54,alpha_vantage
2017-01-04,384.65,386.97,383.155,386.66,680837,386.66,alpha_vantage
2017-01-03,384.62,387.95,382.28,386.43,743947,386.43,alpha_vantage
2016-12-30,381.56,382.35,378.64,380.54,515629,380.54,alpha_vantage
2016-12-29,381.34,384.19,378.92,379.0,485336,379.0,alpha_vantage
2016-12-28,388.38,388.74,380.71,381.03,506110,381.03,alpha_vantage
2016-12-27,388.01,388.58,385.62,387.49,285646,387.49,alpha_vantage
2016-12-23,387.12,388.84,384.35,385.74,579765,385.74,alpha_vantage
2016-12-22,390.26,390.26,385.3322,387.12,863153,387.12,alpha_vantage
2016-12-21,398.82,399.09,392.21,393.53,672196,393.53,alpha_vantage
2016-12-20,392.41,399.46,392.22,398.45,716418,398.45,alpha_vantage
2016-12-19,392.25,393.5512,389.0,389.77,812185,389.77,alpha_vantage
2016-12-16,395.23,396.4,391.0,392.62,1023375,392.62,alpha_vantage
2016-12-15,391.52,394.7,388.81,393.75,630221,393.75,alpha_vantage
2016-12-14,391.22,396.91,388.811,390.0,942369,390.0,alpha_vantage
2016-12-13,391.28,395.04,389.13,392.64,906956,392.64,alpha_vantage
2016-12-12,394.28,396.64,385.26,390.28,1460881,390.28,alpha_vantage
2016-12-09,391.9,391.95,386.2,388.54,934898,388.54,alpha_vantage
2016-12-08,380.02,392.05,377.64,390.33,1115142,390.33,alpha_vantage
2016-12-07,374.42,380.44,373.77,379.81,503808,379.81,alpha_vantage
2016-12-06,375.34,375.38,371.4,373.97,644176,373.97,alpha_vantage
2016-12-05,374.33,376.725,371.54,374.35,589242,374.35,alpha_vantage
2016-12-02,377.21,377.4582,369.4,371.36,569010,371.36,alpha_vantage
2016-12-01,373.81,381.24,371.65,377.2,930236,377.2,alpha_vantage
2016-11-30,372.57,372.93,368.61,370.79,621879,370.79,alpha_vantage
2016-11-29,369.13,370.9725,366.22,368.55,694626,368.55,alpha_vantage
2016-11-28,370.98,372.7999,368.21,368.65,501797,368.65,alpha_vantage
2016-11-25,373.03,374.12,371.11,373.67,227062,373.67,alpha_vantage
2016-11-23,372.38,373.77,370.5,372.99,517837,372.99,alpha_vantage
2016-11-22,375.12,376.05,371.4,373.06,529095,373.06,alpha_vantage
2016-11-21,374.44,375.08,372.1,374.57,375640,374.57,alpha_vantage
2016-11-18,371.22,375.2,370.55,372.78,468931,372.78,alpha_vantage
2016-11-17,368.45,372.15,367.071,371.37,569038,371.37,alpha_vantage
2016-11-16,369.48,372.3,367.39,367.45,658358,367.45,alpha_vantage
2016-11-15,373.82,374.22,367.51,372.15,1096757,372.15,alpha_vantage
2016-11-14,373.78,375.44,369.79,373.81,772904,373.81,alpha_vantage
2016-11-11,371.85,373.95,367.79,371.19,660012,371.19,alpha_vantage
2016-11-10,368.84,380.3,367.1103,375.01,1442262,375.01,alpha_vantage
2016-11-09,352.92,365.94,349.04,364.42,1107351,364.42,alpha_vantage
2016-11-08,356.04,356.835,351.95,353.49,777336,353.49,alpha_vantage
2016-11-07,352.04,358.93,351.97,357.64,1080253,357.64,alpha_vantage
2016-11-04,341.36,348.72,339.9005,345.8,1034794,345.8,alpha_vantage
2016-11-03,339.47,343.11,338.71,341.14,714039,341.14,alpha_vantage
2016-11-02,340.86,341.72,337.43,338.61,668001,338.61,alpha_vantage
2016-11-01,343.36,343.42,338.53,340.96,795902,340.96,alpha_vantage
2016-10-31,341.49,343.14,339.02,341.24,809108,341.24,alpha_vantage
2016-10-28,341.75,342.45,337.7701,339.69,614011,339.69,alpha_vantage
2016-10-27,341.63,342.57,337.15,340.28,703485,340.28,alpha_vantage
2016-10-26,340.18,341.0,336.84,340.15,1149195,340.15,alpha_vantage
2016-10-25,342.09,344.43,341.34,341.54,790381,341.54,alpha_vantage
2016-10-24,349.32,349.4,342.38,343.14,987940,343.14,alpha_vantage
2016-10-21,345.43,347.63,344.41,345.55,905932,345.55,alpha_vantage
2016-10-20,352.61,354.71,348.78,349.17,1139050,349.17,alpha_vantage
2016-10-19,356.74,357.18,352.72,352.72,813723,352.72,alpha_vantage
2016-10-18,355.5,359.67,355.44,356.59,704718,356.59,alpha_vantage
2016-10-17,355.42,356.97,352.95,354.6,624239,354.6,alpha_vantage
2016-10-14,354.8,357.27,350.78,354.91,790278,354.91,alpha_vantage
2016-10-13,348.52,350.94,344.42,349.34,576439,349.34,alpha_vantage
2016-10-12,352.47,353.97,350.39,351.1,500433,351.1,alpha_vantage
2016-10-11,357.26,357.26,350.39,351.87,557318,351.87,alpha_vantage
2016-10-10,360.01,362.0,357.98,358.8,461423,358.8,alpha_vantage
2016-10-07,356.99,358.6,355.5,357.21,789321,357.21,alpha_vantage
2016-10-06,358.25,359.23,356.04,356.8,707818,356.8,alpha_vantage
2016-10-05,357.63,359.72,355.67,358.24,705789,358.24,alpha_vantage
2016-10-04,360.5,361.52,355.26,356.03,711532,356.03,alpha_vantage
2016-10-03,361.7,364.13,357.73,360.07,623195,360.07,alpha_vantage
2016-09-30,359.95,363.88,357.995,362.46,580414,362.46,alpha_vantage
2016-09-29,360.0,363.64,354.02,357.23,665567,357.23,alpha_vantage
2016-09-28,363.78,363.79,359.14,361.68,503352,361.68,alpha_vantage
2016-09-27,359.0,362.605,358.29,361.79,496246,361.79,alpha_vantage
2016-09-26,363.0,364.56,359.9,360.7,487031,360.7,alpha_vantage
2016-09-23,372.09,373.26,365.55,365.65,549728,365.65,alpha_vantage
2016-09-22,373.68,375.95,372.3,373.87,557054,373.87,alpha_vantage
2016-09-21,367.66,371.24,366.33,370.37,488051,370.37,alpha_vantage
2016-09-20,371.81,371.81,365.71,365.71,462035,365.71,alpha_vantage
2016-09-19,368.87,372.41,366.52,367.96,547788,367.96,alpha_vantage
2016-09-16,362.64,366.58,360.11,365.97,1122310,365.97,alpha_vantage
2016-09-15,360.7,366.86,359.3519,365.5,592479,365.5,alpha_vantage
2016-09-14,361.78,364.74,359.28,360.7,394517,360.7,alpha_vantage
2016-09-13,365.57,367.75,358.86,360.91,689239,360.91,alpha_vantage
2016-09-12,360.0,369.32,358.4205,368.1,868690,368.1,alpha_vantage
2016-09-09,369.66,370.17,362.13,362.18,648209,362.18,alpha_vantage
2016-09-08,372.02,373.435,371.18,372.38,380102,372.38,alpha_vantage
2016-09-07,369.86,373.65,368.0,373.54,378740,373.54,alpha_vantage
2016-09-06,373.81,374.49,369.755,371.59,532476,371.59,alpha_vantage
2016-09-02,374.51,375.69,371.905,373.85,294065,373.85,alpha_vantage
2016-09-01,374.12,375.83,366.72,372.17,457515,372.17,alpha_vantage
2016-08-31,372.52,374.04,370.66,372.81,618377,372.81,alpha_vantage
2016-08-30,374.1,376.65,373.6,376.0,631429,376.0,alpha_vantage
2016-08-29,372.14,375.7199,371.8599,373.8,362900,373.8,alpha_vantage
2016-08-26,370.0,373.91,368.52,371.09,362411,371.09,alpha_vantage
2016-08-25,368.0,369.3599,366.67,368.5,485993,368.5,alpha_vantage
2016-08-24,371.65,372.76,368.36,369.12,401740,369.12,alpha_vantage
2016-08-23,374.48,374.48,372.15,372.28,284004,372.28,alpha_vantage
2016-08-22,371.9,372.49,369.75,371.55,390643,371.55,alpha_vantage
2016-08-19,369.93,372.98,367.74,372.05,378941,372.05,alpha_vantage
2016-08-18,369.02,370.9,369.02,370.79,291216,370.79,alpha_vantage
2016-08-17,367.02,370.42,366.555,370.1,338310,370.1,alpha_vantage
2016-08-16,369.12,370.95,366.99,367.07,313090,367.07,alpha_vantage
2016-08-15,368.0,371.77,367.73,370.74,369004,370.74,alpha_vantage
2016-08-12,365.0,367.07,364.0,366.6,361088,366.6,alpha_vantage
2016-08-11,366.29,368.81,366.29,367.39,495647,367.39,alpha_vantage
2016-08-10,369.52,369.52,365.51,366.44,489035,366.44,alpha_vantage
